,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Cluster,Spending_Score_Encoded
6307,462039,Male,No,21,No,Healthcare,1,Low,2,Cat_2,D,2,2
6308,467482,Male,Yes,38,Yes,Executive,0,High,3,Cat_6,C,1,1
6309,459081,Male,Yes,63,Yes,Artist,0,Average,4,Cat_6,C,1,0
6311,460711,Female,No,25,Yes,Engineer,8,Low,3,Cat_6,D,2,2
6312,462984,Female,Yes,69,Yes,Artist,1,High,2,Cat_6,B,0,1
6313,459447,Male,Yes,53,Yes,Artist,9,Low,1,Cat_6,B,0,2
6314,466008,Male,Yes,36,Yes,Artist,1,Low,2,Cat_6,C,2,2
6315,467567,Male,No,27,Yes,Healthcare,1,Low,5,Cat_6,D,2,2
6317,462836,Male,No,19,No,Healthcare,1,Low,3,Cat_6,D,2,2
6319,459580,Female,No,51,Yes,Lawyer,6,Low,1,Cat_6,B,0,2
6320,460160,Male,No,43,Yes,Entertainment,5,Low,1,Cat_3,D,0,2
6321,460808,Male,No,42,Yes,Artist,1,Low,1,Cat_6,B,0,2
6323,467199,Male,No,37,Yes,Artist,7,Low,2,Cat_6,A,2,2
6324,466939,Male,Yes,66,No,Lawyer,0,High,2,Cat_6,B,0,1
6325,461796,Male,Yes,39,Yes,Artist,1,Average,2,Cat_1,A,1,0
6326,464686,Female,No,21,No,Entertainment,5,Low,5,Cat_4,D,2,2
6327,460843,Male,No,21,No,Healthcare,1,Low,4,Cat_6,D,2,2
6328,460370,Female,Yes,28,Yes,Executive,8,High,2,Cat_6,C,2,1
6329,465059,Male,Yes,56,Yes,Artist,0,Average,4,Cat_6,C,1,0
6331,465925,Male,No,26,Yes,Healthcare,1,Low,1,Cat_6,D,2,2
6332,464828,Male,No,18,No,Healthcare,8,Low,6,Cat_4,D,2,2
6333,462230,Male,No,23,No,Healthcare,1,Low,8,Cat_4,D,2,2
6334,466154,Female,Yes,45,Yes,Artist,1,Average,5,Cat_3,B,1,0
6335,462197,Female,Yes,65,No,Engineer,1,Average,3,Cat_4,A,1,0
6336,461692,Female,Yes,87,No,Artist,0,Low,1,Cat_6,A,0,2
6337,462019,Female,Yes,56,Yes,Artist,5,Average,4,Cat_6,C,1,0
6338,460763,Male,No,47,Yes,Artist,1,Low,2,Cat_6,B,0,2
6339,465740,Female,No,68,Yes,Doctor,1,Low,1,Cat_6,A,0,2
6340,460865,Male,No,18,No,Healthcare,1,Low,3,Cat_4,D,2,2
6341,459991,Male,Yes,40,Yes,Artist,6,Low,1,Cat_6,A,2,2
6342,463564,Female,Yes,41,Yes,Doctor,0,Low,1,Cat_6,B,0,2
6343,463749,Male,No,23,No,Healthcare,1,Low,4,Cat_6,D,2,2
6344,464037,Male,No,35,Yes,Artist,9,Low,1,Cat_6,B,2,2
6345,459180,Male,Yes,66,Yes,Executive,1,High,2,Cat_6,C,0,1
6346,460901,Male,No,22,No,Doctor,8,Low,3,Cat_6,D,2,2
6347,465312,Male,No,23,No,Healthcare,0,Low,4,Cat_6,D,2,2
6348,466585,Male,No,18,No,Marketing,1,Low,4,Cat_1,D,2,2
6349,460444,Male,Yes,60,No,Artist,0,Low,1,Cat_6,B,0,2
6350,462209,Female,Yes,40,No,Artist,0,Low,1,Cat_4,D,0,2
6352,464132,Male,No,28,No,Entertainment,1,Low,2,Cat_6,D,2,2
6353,467601,Male,Yes,42,No,Artist,6,Low,2,Cat_6,B,2,2
6354,464458,Male,No,46,Yes,Artist,1,Low,2,Cat_6,B,0,2
6355,466346,Female,No,23,No,Healthcare,9,Low,4,Cat_4,D,2,2
6356,465471,Male,Yes,43,Yes,Artist,0,Low,1,Cat_6,B,0,2
6357,460179,Female,No,20,No,Entertainment,0,Low,6,Cat_2,B,2,2
6359,459801,Female,No,27,Yes,Engineer,4,Low,2,Cat_6,D,2,2
6360,461719,Male,Yes,82,Yes,Lawyer,0,Low,1,Cat_6,D,0,2
6361,460831,Male,No,21,No,Healthcare,0,Low,4,Cat_6,D,2,2
6363,464974,Male,Yes,60,No,Artist,0,Average,2,Cat_4,B,1,0
6364,465344,Female,Yes,71,Yes,Lawyer,0,High,2,Cat_6,C,0,1
6365,460398,Female,No,39,Yes,Entertainment,7,Low,1,Cat_6,A,2,2
6367,459725,Female,Yes,35,Yes,Artist,1,Low,2,Cat_6,B,2,2
6368,466580,Male,No,19,No,Healthcare,1,Low,4,Cat_7,D,2,2
6369,464207,Male,No,53,Yes,Artist,0,Low,1,Cat_6,A,0,2
6370,461281,Male,No,23,No,Healthcare,4,Low,9,Cat_2,D,2,2
6373,463360,Female,Yes,50,Yes,Artist,4,Low,1,Cat_6,B,0,2
6374,461622,Male,Yes,35,Yes,Executive,4,High,4,Cat_6,C,2,1
6375,462911,Male,Yes,32,Yes,Doctor,11,Average,2,Cat_6,A,1,0
6376,463963,Female,Yes,33,No,Engineer,5,High,3,Cat_6,D,2,1
6377,467297,Female,Yes,53,Yes,Artist,1,Average,3,Cat_6,C,1,0
6378,461744,Male,Yes,47,Yes,Artist,0,Average,4,Cat_6,B,1,0
6379,464696,Female,No,37,Yes,Engineer,0,Low,1,Cat_4,A,0,2
6380,460929,Male,Yes,50,Yes,Artist,0,Average,4,Cat_6,C,1,0
6381,462840,Female,No,23,No,Healthcare,9,Low,3,Cat_6,D,2,2
6382,460251,Female,No,30,Yes,Entertainment,9,Low,1,Cat_6,D,2,2
6383,465476,Female,No,28,No,Healthcare,3,Low,2,Cat_6,A,2,2
6384,461534,Male,Yes,39,Yes,Artist,1,Low,1,Cat_6,B,0,2
6385,465097,Male,Yes,81,No,Lawyer,1,High,2,Cat_6,A,0,1
6386,464391,Female,Yes,65,No,Engineer,0,Average,2,Cat_6,B,1,0
6389,460833,Male,Yes,30,Yes,Healthcare,0,Low,2,Cat_6,A,2,2
6390,464425,Male,No,40,Yes,Artist,8,Low,1,Cat_6,B,2,2
6391,462231,Male,No,28,Yes,Artist,4,Low,6,Cat_4,B,2,2
6392,464688,Male,Yes,28,Yes,Doctor,0,Low,9,Cat_4,D,2,2
6393,466141,Female,Yes,60,Yes,Homemaker,1,Low,4,Cat_6,C,0,2
6394,464435,Male,Yes,48,Yes,Entertainment,1,Low,3,Cat_6,A,0,2
6395,467824,Male,Yes,70,Yes,Lawyer,3,Low,1,Cat_6,D,0,2
6396,459670,Female,Yes,39,Yes,Entertainment,7,Average,2,Cat_6,B,1,0
6397,462515,Male,Yes,42,No,Doctor,5,Average,5,Cat_6,B,1,0
6398,461604,Male,Yes,38,No,Entertainment,1,Average,2,Cat_6,B,1,0
6399,462472,Male,No,35,Yes,Artist,0,Low,1,Cat_6,C,0,2
6400,465149,Male,Yes,43,Yes,Entertainment,1,Average,3,Cat_6,B,1,0
6401,459673,Female,Yes,83,Yes,Lawyer,1,Low,1,Cat_6,B,0,2
6402,465507,Male,Yes,43,Yes,Artist,8,Low,1,Cat_6,B,2,2
6403,467393,Female,Yes,46,Yes,Artist,0,Average,4,Cat_6,C,1,0
6404,460713,Male,Yes,50,Yes,Doctor,0,Average,3,Cat_6,B,1,0
6405,465366,Female,No,38,Yes,Artist,8,Low,1,Cat_6,B,2,2
6406,465073,Male,Yes,69,No,Executive,1,High,2,Cat_6,C,0,1
6407,464626,Female,Yes,38,Yes,Artist,1,Average,2,Cat_6,C,1,0
6408,465450,Female,No,26,Yes,Healthcare,0,Low,3,Cat_6,D,2,2
6409,461157,Male,No,37,No,Healthcare,0,Low,5,Cat_3,A,2,2
6410,465032,Male,Yes,72,Yes,Executive,0,High,2,Cat_6,C,0,1
6411,460965,Male,Yes,52,Yes,Artist,1,Average,4,Cat_6,B,1,0
6412,466166,Male,Yes,85,Yes,Lawyer,1,High,2,Cat_4,A,0,1
6413,460131,Female,No,29,Yes,Healthcare,6,Low,3,Cat_6,D,2,2
6414,465577,Male,No,26,No,Healthcare,0,Low,4,Cat_3,C,2,2
6415,463334,Female,No,33,Yes,Doctor,0,Low,6,Cat_4,C,2,2
6416,462100,Female,No,40,Yes,Healthcare,0,Low,1,Cat_2,D,0,2
6418,467734,Male,Yes,79,Yes,Lawyer,2,High,2,Cat_6,B,0,1
6420,465932,Male,No,35,No,Artist,1,Low,1,Cat_7,A,0,2
6421,460377,Female,Yes,68,Yes,Lawyer,0,Low,1,Cat_6,C,0,2
6424,466288,Male,Yes,36,Yes,Artist,7,Average,5,Cat_2,B,1,0
6425,459161,Male,Yes,51,Yes,Executive,3,High,5,Cat_6,C,1,1
6427,466959,Male,Yes,25,Yes,Artist,8,Low,4,Cat_6,D,2,2
6430,463747,Female,Yes,35,Yes,Artist,0,Average,2,Cat_6,C,1,0
6431,460259,Male,No,21,No,Healthcare,1,Low,4,Cat_2,D,2,2
6432,464494,Female,Yes,55,Yes,Artist,1,Average,4,Cat_3,C,1,0
6434,466722,Male,Yes,35,No,Executive,1,High,3,Cat_6,C,1,1
6435,460561,Female,No,39,No,Engineer,6,Low,1,Cat_3,C,2,2
6436,461522,Male,Yes,83,No,Executive,1,High,2,Cat_6,D,0,1
6437,459039,Male,Yes,45,Yes,Artist,1,Average,2,Cat_6,C,1,0
6438,459452,Male,Yes,40,Yes,Artist,9,Low,2,Cat_6,C,2,2
6439,461713,Female,No,27,Yes,Artist,1,Low,5,Cat_6,C,2,2
6440,461567,Male,Yes,51,No,Entertainment,7,Average,3,Cat_6,C,1,0
6441,461495,Male,Yes,35,Yes,Artist,1,Average,3,Cat_6,B,1,0
6443,461781,Male,Yes,57,Yes,Artist,0,Low,2,Cat_6,C,0,2
6444,462126,Male,Yes,20,No,Healthcare,1,Average,4,Cat_7,D,1,0
6445,461247,Female,No,49,Yes,Artist,4,Low,1,Cat_6,A,0,2
6446,461620,Male,No,52,Yes,Entertainment,1,Low,2,Cat_6,B,0,2
6447,463286,Male,Yes,35,Yes,Artist,1,Average,3,Cat_6,C,1,0
6448,466553,Male,Yes,39,Yes,Healthcare,1,Low,3,Cat_6,D,2,2
6449,466239,Male,Yes,69,Yes,Executive,0,Low,2,Cat_4,B,0,2
6450,462393,Female,No,26,Yes,Entertainment,6,Low,2,Cat_6,D,2,2
6451,465502,Male,Yes,36,Yes,Artist,8,Low,4,Cat_4,D,2,2
6452,459337,Female,Yes,25,Yes,Engineer,6,Average,2,Cat_6,A,1,0
6453,466934,Female,Yes,60,Yes,Artist,0,Low,1,Cat_6,B,0,2
6454,467965,Female,No,37,Yes,Healthcare,1,Low,2,Cat_6,A,2,2
6455,465840,Female,No,42,No,Artist,0,Low,1,Cat_5,D,0,2
6456,465689,Male,No,22,No,Healthcare,9,Low,4,Cat_3,D,2,2
6457,462982,Male,Yes,41,No,Doctor,2,Average,4,Cat_6,A,1,0
6458,464262,Male,Yes,75,No,Executive,0,Low,1,Cat_6,D,0,2
6460,461687,Female,Yes,77,Yes,Artist,0,High,2,Cat_6,B,0,1
6462,464499,Male,Yes,43,Yes,Executive,1,High,4,Cat_6,B,1,1
6463,467778,Female,No,31,Yes,Healthcare,8,Low,4,Cat_6,C,2,2
6464,466280,Male,No,33,No,Doctor,1,Low,2,Cat_3,B,2,2
6465,463523,Male,Yes,60,Yes,Executive,1,High,4,Cat_6,B,1,1
6466,462937,Female,Yes,61,Yes,Artist,1,Low,2,Cat_6,C,0,2
6467,460649,Female,No,29,No,Homemaker,8,Low,1,Cat_4,D,2,2
6468,460911,Male,No,25,Yes,Healthcare,1,Low,4,Cat_6,D,2,2
6469,462269,Male,Yes,83,Yes,Artist,2,High,2,Cat_6,A,0,1
6470,459279,Female,No,38,Yes,Artist,7,Low,1,Cat_6,C,2,2
6471,461566,Male,No,28,Yes,Artist,0,Low,4,Cat_7,C,2,2
6472,462324,Male,Yes,65,Yes,Entertainment,0,High,2,Cat_6,A,0,1
6473,463253,Female,Yes,61,Yes,Doctor,0,Average,4,Cat_7,B,1,0
6475,464667,Female,Yes,51,No,Engineer,4,Low,2,Cat_4,D,0,2
6476,462606,Male,Yes,36,No,Executive,2,High,3,Cat_4,D,1,1
6477,466961,Female,Yes,55,Yes,Artist,2,Average,2,Cat_6,C,1,0
6479,459585,Female,Yes,46,Yes,Artist,0,Average,4,Cat_6,A,1,0
6480,459304,Female,Yes,43,Yes,Artist,8,Average,2,Cat_6,B,1,0
6481,462523,Male,Yes,57,No,Doctor,4,Low,3,Cat_4,B,0,2
6482,464805,Male,Yes,35,No,Doctor,0,Low,1,Cat_4,A,0,2
6483,465036,Male,Yes,65,Yes,Artist,0,Average,2,Cat_6,C,1,0
6484,467953,Female,Yes,37,Yes,Artist,0,Low,3,Cat_6,A,2,2
6485,464381,Male,Yes,35,Yes,Artist,4,Average,2,Cat_6,A,1,0
6486,466115,Male,Yes,37,No,Executive,1,Low,2,Cat_6,A,2,2
6487,467606,Male,Yes,38,Yes,Executive,0,Average,3,Cat_6,B,1,0
6488,466340,Male,No,19,No,Healthcare,1,Low,3,Cat_4,D,2,2
6491,459916,Male,No,36,Yes,Artist,0,Low,1,Cat_3,B,0,2
6492,462341,Male,Yes,61,Yes,Artist,2,Average,2,Cat_6,C,1,0
6493,467613,Male,Yes,53,No,Artist,1,Average,6,Cat_6,A,1,0
6494,462706,Male,Yes,45,Yes,Artist,0,Low,1,Cat_6,C,0,2
6496,466393,Female,Yes,42,No,Entertainment,1,Low,6,Cat_3,B,2,2
6498,461296,Female,Yes,83,Yes,Lawyer,0,High,2,Cat_6,C,0,1
6499,463987,Female,No,36,Yes,Artist,0,Low,1,Cat_6,B,0,2
6501,463073,Male,Yes,42,Yes,Artist,1,Average,3,Cat_6,C,1,0
6502,466539,Female,Yes,80,No,Lawyer,1,High,2,Cat_6,C,0,1
6503,463311,Female,No,18,No,Healthcare,0,Low,5,Cat_3,D,2,2
6505,461960,Male,Yes,57,Yes,Entertainment,0,Low,2,Cat_6,A,0,2
6506,461848,Male,No,36,No,Marketing,0,Low,2,Cat_6,D,2,2
6507,461963,Female,No,43,Yes,Artist,8,Low,1,Cat_6,A,2,2
6509,465477,Male,No,31,No,Healthcare,1,Low,3,Cat_2,B,2,2
6511,466472,Male,No,38,Yes,Doctor,4,Low,1,Cat_2,B,2,2
6512,467727,Male,Yes,45,Yes,Artist,7,High,4,Cat_3,A,1,1
6513,459341,Male,Yes,72,Yes,Lawyer,0,High,2,Cat_6,C,0,1
6514,466486,Female,Yes,43,Yes,Doctor,9,Low,2,Cat_4,A,2,2
6515,460284,Female,No,29,Yes,Entertainment,8,Low,2,Cat_6,A,2,2
6516,463704,Male,No,45,Yes,Artist,1,Low,2,Cat_6,A,0,2
6518,467061,Female,No,29,Yes,Homemaker,13,Low,1,Cat_6,A,2,2
6519,464545,Male,No,43,Yes,Artist,7,Low,3,Cat_6,A,2,2
6520,464239,Female,Yes,42,No,Artist,0,Average,3,Cat_6,A,1,0
6521,464996,Male,Yes,47,No,Entertainment,9,Average,6,Cat_6,C,1,0
6522,461339,Male,No,26,Yes,Healthcare,1,Low,3,Cat_6,B,2,2
6523,461581,Female,Yes,60,Yes,Lawyer,1,High,3,Cat_6,C,0,1
6524,460623,Male,Yes,41,Yes,Executive,5,Low,2,Cat_1,A,2,2
6526,467407,Male,No,27,Yes,Artist,7,Low,3,Cat_6,D,2,2
6528,460055,Female,No,46,Yes,Artist,8,Low,1,Cat_6,C,2,2
6530,467032,Female,No,25,Yes,Artist,2,Low,2,Cat_6,A,2,2
6532,467225,Female,No,22,No,Healthcare,1,Low,3,Cat_6,D,2,2
6533,466509,Male,Yes,56,No,Executive,1,Average,3,Cat_6,B,1,0
6534,463087,Female,Yes,35,Yes,Homemaker,9,Average,2,Cat_4,B,1,0
6536,459535,Male,Yes,50,Yes,Artist,8,Average,2,Cat_6,C,1,0
6539,463636,Male,No,33,No,Doctor,1,Low,6,Cat_4,A,2,2
6540,466717,Female,Yes,69,No,Entertainment,1,Low,2,Cat_3,B,0,2
6541,466731,Female,Yes,38,Yes,Engineer,4,Low,2,Cat_4,A,2,2
6542,466201,Male,Yes,42,Yes,Doctor,1,Average,5,Cat_4,C,1,0
6543,467729,Male,Yes,61,Yes,Entertainment,3,Average,6,Cat_6,B,1,0
6544,460234,Female,No,20,No,Healthcare,4,Low,6,Cat_2,D,2,2
6545,464342,Female,Yes,46,Yes,Engineer,1,Average,2,Cat_6,C,1,0
6546,460915,Male,Yes,40,No,Entertainment,5,Low,4,Cat_3,D,2,2
6547,466002,Male,Yes,51,Yes,Doctor,1,High,2,Cat_3,C,0,1
6548,459641,Female,Yes,58,Yes,Artist,4,Average,5,Cat_6,C,1,0
6549,463995,Female,No,33,Yes,Healthcare,1,Low,5,Cat_6,C,2,2
6550,463903,Male,No,26,No,Entertainment,0,Low,2,Cat_6,A,2,2
6551,466378,Male,Yes,58,No,Executive,4,High,3,Cat_6,C,1,1
6552,459270,Male,Yes,65,Yes,Homemaker,0,High,2,Cat_6,A,0,1
6553,461257,Male,Yes,41,Yes,Engineer,1,Average,2,Cat_4,C,1,0
6554,461667,Male,Yes,42,Yes,Doctor,0,Average,2,Cat_6,C,1,0
6555,465214,Male,Yes,25,No,Engineer,14,Low,1,Cat_6,D,2,2
6556,461212,Female,No,30,No,Homemaker,10,Low,6,Cat_6,D,2,2
6559,461697,Male,Yes,79,No,Lawyer,1,Low,1,Cat_6,D,0,2
6560,459913,Female,Yes,51,No,Healthcare,0,High,3,Cat_4,D,1,1
6561,461288,Male,No,26,Yes,Doctor,1,Low,4,Cat_6,C,2,2
6562,465669,Female,Yes,37,No,Entertainment,2,Average,4,Cat_4,A,1,0
6563,460934,Female,No,25,No,Doctor,0,Low,2,Cat_6,D,2,2
6564,466785,Male,No,41,Yes,Marketing,0,Low,2,Cat_6,D,0,2
6565,465034,Female,Yes,83,Yes,Executive,1,High,3,Cat_6,A,0,1
6566,463947,Male,Yes,35,Yes,Entertainment,0,Average,3,Cat_6,C,1,0
6567,465785,Male,No,21,No,Healthcare,3,Low,7,Cat_4,D,2,2
6568,462856,Female,No,28,Yes,Engineer,0,Low,3,Cat_6,D,2,2
6569,459898,Male,Yes,45,Yes,Artist,0,Average,2,Cat_6,C,1,0
6570,463790,Male,Yes,51,No,Executive,0,Low,4,Cat_4,B,0,2
6571,465487,Male,No,25,Yes,Entertainment,1,Low,3,Cat_6,A,2,2
6572,465147,Male,No,29,Yes,Healthcare,2,Low,3,Cat_6,C,2,2
6573,463405,Male,Yes,45,No,Marketing,1,Low,2,Cat_3,D,0,2
6575,464771,Female,Yes,47,No,Engineer,8,Average,5,Cat_4,B,1,0
6577,459152,Female,No,40,Yes,Artist,8,Low,2,Cat_6,B,2,2
6578,464605,Female,Yes,65,Yes,Lawyer,1,Low,1,Cat_6,A,0,2
6579,466481,Male,No,40,Yes,Artist,2,Low,1,Cat_3,B,0,2
6580,462097,Male,Yes,42,Yes,Doctor,8,Average,2,Cat_2,B,1,0
6581,460636,Male,Yes,45,Yes,Artist,2,Average,3,Cat_3,D,1,0
6582,463174,Female,Yes,58,Yes,Engineer,1,Low,1,Cat_3,A,0,2
6583,463239,Female,No,30,No,Doctor,1,Low,3,Cat_2,D,2,2
6584,460081,Male,Yes,35,Yes,Artist,10,High,2,Cat_6,B,2,1
6585,466891,Female,Yes,53,No,Homemaker,9,Low,1,Cat_6,A,0,2
6586,463519,Female,Yes,58,Yes,Artist,0,Average,2,Cat_6,C,1,0
6587,467632,Female,Yes,88,Yes,Artist,1,High,2,Cat_6,C,0,1
6588,465339,Female,No,27,No,Marketing,0,Low,3,Cat_2,C,2,2
6589,467611,Male,No,39,Yes,Artist,9,Low,1,Cat_6,A,2,2
6591,465481,Female,No,28,No,Artist,1,Low,4,Cat_4,B,2,2
6592,459095,Male,Yes,35,No,Entertainment,9,Low,3,Cat_1,A,2,2
6593,464896,Male,Yes,76,No,Executive,1,High,2,Cat_4,A,0,1
6594,460414,Female,No,33,Yes,Healthcare,0,Low,1,Cat_6,D,0,2
6595,461420,Female,Yes,59,Yes,Doctor,5,Low,2,Cat_6,A,0,2
6596,463375,Female,Yes,45,Yes,Doctor,0,Low,1,Cat_4,B,0,2
6598,463796,Female,No,33,No,Engineer,1,Low,3,Cat_6,D,2,2
6599,459236,Female,Yes,86,No,Lawyer,0,High,2,Cat_6,B,0,1
6601,466576,Female,No,20,No,Healthcare,0,Low,4,Cat_6,D,2,2
6603,462012,Female,No,25,No,Healthcare,0,Low,8,Cat_7,B,2,2
6605,462533,Female,No,33,Yes,Entertainment,0,Low,3,Cat_6,A,2,2
6606,460171,Female,Yes,62,Yes,Artist,0,High,2,Cat_6,C,0,1
6607,466385,Female,Yes,55,Yes,Artist,4,Average,4,Cat_7,C,1,0
6608,465418,Male,No,39,Yes,Artist,0,Low,1,Cat_1,A,0,2
6609,464411,Male,No,30,Yes,Healthcare,3,Low,6,Cat_7,D,2,2
6610,463254,Female,Yes,37,No,Executive,0,High,2,Cat_1,A,1,1
6611,461456,Female,No,40,No,Marketing,0,Low,1,Cat_6,A,0,2
6612,461557,Male,No,38,Yes,Artist,6,Low,4,Cat_2,A,2,2
6613,462946,Male,Yes,52,No,Artist,1,Low,2,Cat_6,A,0,2
6614,463616,Female,Yes,48,No,Engineer,1,Average,5,Cat_3,B,1,0
6615,462593,Female,Yes,60,No,Engineer,1,Average,5,Cat_4,B,1,0
6616,464693,Female,No,36,Yes,Engineer,9,Low,1,Cat_4,A,2,2
6617,459618,Male,Yes,59,Yes,Doctor,0,Average,2,Cat_4,C,1,0
6618,466494,Male,Yes,71,No,Entertainment,0,Average,3,Cat_6,A,1,0
6620,462432,Male,Yes,37,Yes,Executive,1,Average,2,Cat_6,B,1,0
6621,464268,Female,No,51,Yes,Artist,0,Low,1,Cat_6,A,0,2
6622,461305,Male,No,22,No,Healthcare,1,Low,3,Cat_6,D,2,2
6623,462006,Male,Yes,28,Yes,Artist,1,Average,2,Cat_6,B,1,0
6624,463917,Female,No,22,No,Healthcare,1,Low,8,Cat_4,D,2,2
6625,463979,Female,Yes,48,Yes,Homemaker,1,High,2,Cat_2,C,0,1
6626,465780,Female,No,23,No,Healthcare,1,Low,4,Cat_6,D,2,2
6627,464795,Female,No,31,No,Engineer,1,Low,8,Cat_4,A,2,2
6628,467596,Male,Yes,37,No,Artist,1,Low,5,Cat_3,C,2,2
6629,459250,Male,Yes,50,Yes,Doctor,1,Average,4,Cat_6,C,1,0
6631,460468,Female,No,50,Yes,Executive,1,Low,1,Cat_6,A,0,2
6632,466131,Female,No,43,Yes,Artist,1,Low,1,Cat_6,D,0,2
6633,461311,Male,No,20,No,Marketing,0,Low,4,Cat_6,C,2,2
6634,464067,Female,No,28,Yes,Entertainment,0,Low,4,Cat_2,B,2,2
6635,462299,Female,No,33,No,Healthcare,7,Low,6,Cat_6,C,2,2
6636,466165,Female,No,49,Yes,Artist,0,Low,1,Cat_2,B,0,2
6638,460237,Female,No,40,Yes,Healthcare,9,Low,1,Cat_4,D,2,2
6639,459087,Female,No,21,No,Doctor,0,Low,3,Cat_6,C,2,2
6640,464971,Female,Yes,36,No,Engineer,1,Low,5,Cat_4,A,2,2
6641,460472,Male,Yes,49,No,Doctor,1,Average,3,Cat_4,A,1,0
6642,461145,Female,Yes,36,Yes,Entertainment,0,Low,2,Cat_3,A,2,2
6645,465960,Female,No,32,Yes,Marketing,8,Low,1,Cat_6,D,2,2
6646,462561,Female,Yes,48,Yes,Artist,4,Average,2,Cat_6,C,1,0
6649,466015,Male,Yes,69,No,Entertainment,3,Low,8,Cat_6,A,2,2
6651,463196,Female,Yes,67,Yes,Engineer,1,Low,1,Cat_6,A,0,2
6652,463598,Female,Yes,32,No,Engineer,3,Low,2,Cat_6,C,2,2
6655,461988,Male,Yes,36,No,Engineer,0,Average,2,Cat_6,B,1,0
6656,461635,Male,Yes,43,Yes,Executive,6,High,3,Cat_6,C,1,1
6657,464687,Male,Yes,36,Yes,Artist,9,Average,5,Cat_4,D,1,0
6659,459685,Male,Yes,36,Yes,Artist,0,Average,2,Cat_7,C,1,0
6660,466617,Female,No,23,No,Healthcare,4,Low,3,Cat_6,D,2,2
6661,465973,Female,Yes,50,Yes,Artist,8,Average,2,Cat_6,B,1,0
6662,459312,Male,No,22,No,Healthcare,1,Low,4,Cat_4,D,2,2
6664,467863,Female,Yes,35,Yes,Doctor,0,Average,3,Cat_6,C,1,0
6665,461659,Female,Yes,52,Yes,Artist,0,Average,2,Cat_6,C,1,0
6666,466272,Female,Yes,68,Yes,Lawyer,0,Average,3,Cat_6,C,1,0
6667,459292,Male,No,46,Yes,Artist,1,Low,2,Cat_6,C,0,2
6669,463710,Male,No,49,Yes,Entertainment,0,Low,1,Cat_2,B,0,2
6670,463856,Male,Yes,37,Yes,Artist,0,Average,2,Cat_4,C,1,0
6671,467545,Male,Yes,53,Yes,Artist,9,Average,2,Cat_6,B,1,0
6672,466027,Female,Yes,70,No,Engineer,7,Low,1,Cat_3,B,0,2
6673,460409,Female,No,43,Yes,Artist,8,Low,4,Cat_6,D,2,2
6674,465342,Male,Yes,83,Yes,Executive,0,High,2,Cat_6,A,0,1
6675,460249,Female,No,25,Yes,Entertainment,9,Low,2,Cat_6,A,2,2
6676,464231,Male,Yes,45,Yes,Artist,0,Average,4,Cat_6,C,1,0
6677,461676,Female,No,29,Yes,Engineer,1,Low,1,Cat_6,A,2,2
6679,467597,Female,Yes,65,Yes,Lawyer,0,Low,1,Cat_6,A,0,2
6680,459256,Female,Yes,46,Yes,Artist,0,High,4,Cat_6,B,1,1
6681,459962,Male,Yes,59,Yes,Artist,8,Low,1,Cat_6,B,0,2
6682,463546,Female,No,30,Yes,Healthcare,0,Low,2,Cat_6,C,2,2
6683,464197,Male,Yes,29,No,Healthcare,5,Low,2,Cat_6,D,2,2
6684,465146,Male,Yes,58,Yes,Artist,9,Low,1,Cat_6,B,0,2
6685,462412,Male,Yes,71,No,Artist,1,Low,5,Cat_6,C,0,2
6686,464279,Male,Yes,53,No,Executive,1,Low,5,Cat_6,A,2,2
6688,463381,Male,Yes,36,Yes,Doctor,8,Average,4,Cat_3,C,1,0
6689,464230,Male,No,33,No,Engineer,0,Low,4,Cat_1,D,2,2
6690,465394,Male,No,32,Yes,Engineer,0,Low,3,Cat_4,B,2,2
6692,461105,Female,No,49,Yes,Entertainment,0,Low,1,Cat_3,D,0,2
6693,464328,Male,Yes,84,No,Lawyer,1,High,2,Cat_6,B,0,1
6694,462797,Male,Yes,30,Yes,Healthcare,0,Low,4,Cat_6,A,2,2
6695,461008,Male,No,26,No,Healthcare,1,Low,4,Cat_3,A,2,2
6696,461412,Female,Yes,41,Yes,Artist,5,High,3,Cat_5,B,1,1
6697,462283,Male,No,25,No,Healthcare,4,Low,5,Cat_6,D,2,2
6698,467683,Male,Yes,26,Yes,Healthcare,9,High,3,Cat_2,D,2,1
6699,463727,Female,No,27,No,Doctor,0,Low,5,Cat_3,A,2,2
6701,459497,Female,Yes,80,Yes,Lawyer,0,Low,1,Cat_6,C,0,2
6702,464407,Female,Yes,50,Yes,Healthcare,1,Low,3,Cat_6,D,0,2
6704,465116,Female,Yes,66,Yes,Artist,0,Low,2,Cat_6,C,0,2
6705,462957,Male,Yes,58,No,Executive,1,High,5,Cat_6,B,1,1
6706,465292,Female,No,42,Yes,Doctor,0,Low,3,Cat_6,B,2,2
6707,464359,Female,No,37,Yes,Artist,0,Low,3,Cat_6,B,2,2
6708,461838,Male,Yes,49,Yes,Artist,0,Low,1,Cat_6,C,0,2
6709,464624,Male,No,39,Yes,Entertainment,3,Low,2,Cat_1,A,2,2
6711,466705,Male,Yes,69,No,Lawyer,0,Low,3,Cat_6,C,0,2
6712,459849,Female,Yes,50,Yes,Artist,1,High,5,Cat_6,C,1,1
6713,463273,Male,Yes,37,Yes,Entertainment,8,Average,2,Cat_3,B,1,0
